predictor_a,predictor_b,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
X_feature_price_final_to_high252_exclude21,X_feature_price_lag1,-0.006094,-0.017652,-0.043315,-0.005853,-0.046089,0.016874,-0.034766,-0.002219,-0.032287,-0.010887,-0.013977,0.059228,0.006704,-0.065259,0.089139,-0.008298,0.016298,-0.034811,-0.043840,-0.022082,-0.021348,0.038853,0.015140,-0.013993
X_feature_price_final_to_high252_exclude21,X_feature_price_ret21_shift0,-0.021608,0.016204,-0.076685,0.003435,-0.067387,0.093141,0.013022,-0.031877,0.012242,-0.068657,-0.093861,0.142212,0.040264,-0.067006,0.007116,0.003664,-0.014800,-0.106200,0.037201,-0.020739,-0.039874,0.015555,0.027872,0.013994
X_feature_price_final_to_high252_exclude21,X_feature_price_ret10_shift0,-0.027742,0.004264,-0.056330,-0.007397,-0.074823,0.057071,0.003958,-0.025704,-0.001195,-0.057578,-0.072682,0.093519,0.025089,-0.059897,0.008003,0.000003,-0.005856,-0.081326,0.036830,-0.009372,-0.031962,0.011792,0.019525,0.008729
X_feature_price_final_to_high252_exclude21,X_feature_price_ret5_shift0,-0.024521,-0.009352,-0.050204,-0.011920,-0.052840,0.031549,-0.006398,-0.021676,-0.011049,-0.048489,-0.056812,0.057556,0.005034,-0.054101,-0.000093,-0.000474,-0.003530,-0.066918,0.025740,-0.013074,-0.029524,0.005888,0.004929,0.008983
X_feature_price_final_to_high252_exclude21,X_feature_price_downside_vol10,0.306161,0.199442,0.257026,0.566191,0.531894,0.318242,0.293798,0.191797,0.269001,0.249835,0.430943,0.469460,0.283337,0.379717,0.405178,0.227937,0.231637,0.365716,0.388392,0.319288,0.230522,0.372554,0.370067,0.238114
X_feature_price_final_to_high252_exclude21,X_feature_price_downside_vol21,0.365820,0.249022,0.290352,0.632769,0.604218,0.381073,0.358167,0.245935,0.320981,0.290996,0.483257,0.547963,0.345844,0.427555,0.492411,0.287709,0.284694,0.434260,0.475696,0.381559,0.269236,0.452647,0.424831,0.282617
X_feature_price_final_to_high252_exclude21,X_feature_price_vol10,0.353334,0.234803,0.293565,0.659731,0.604323,0.399298,0.367415,0.237007,0.331140,0.290935,0.481450,0.553258,0.353454,0.429853,0.508640,0.289174,0.294184,0.423102,0.507839,0.397219,0.293544,0.489558,0.448550,0.312183
X_feature_price_final_to_high252_exclude21,X_feature_price_upside_vol10,0.286140,0.194640,0.260996,0.603289,0.524755,0.356538,0.317576,0.190465,0.285604,0.234640,0.396296,0.497480,0.298315,0.355569,0.438443,0.243504,0.254563,0.340737,0.458552,0.345301,0.243632,0.440722,0.391746,0.275077
X_feature_price_final_to_high252_exclude21,X_feature_price_upside_vol21,0.384750,0.274862,0.339610,0.702603,0.646126,0.447405,0.412551,0.271009,0.370633,0.314591,0.492961,0.571625,0.378787,0.438116,0.546050,0.328473,0.332478,0.433976,0.560384,0.427355,0.321274,0.541680,0.474471,0.346064
X_feature_price_final_to_high252_exclude21,X_feature_price_upside_vol63,0.369998,0.252914,0.315039,0.725160,0.668244,0.458528,0.396608,0.234587,0.332648,0.263904,0.488154,0.573369,0.328568,0.389159,0.536719,0.288357,0.272411,0.401789,0.521299,0.352123,0.244667,0.484468,0.475566,0.307262
X_feature_price_final_to_high252_exclude21,X_feature_price_atr5,0.377104,0.263311,0.319710,0.691980,0.646667,0.447233,0.429863,0.282897,0.378296,0.331063,0.522984,0.590257,0.391763,0.462131,0.553153,0.333037,0.351966,0.486285,0.565880,0.449280,0.346710,0.547608,0.491755,0.356630
X_feature_price_final_to_high252_exclude21,X_feature_price_downside_vol126,0.562876,0.433605,0.467698,0.803621,0.780297,0.613310,0.617838,0.518882,0.586713,0.552585,0.651098,0.693682,0.559938,0.634246,0.703935,0.558804,0.556866,0.676456,0.709226,0.653336,0.557009,0.699697,0.622236,0.499999
X_feature_price_final_to_high252_exclude21,X_feature_price_downside_vol63,0.541533,0.413350,0.422525,0.769837,0.750831,0.571161,0.589533,0.466055,0.530452,0.499487,0.616241,0.675228,0.551618,0.606201,0.685148,0.537082,0.515004,0.642382,0.694174,0.626943,0.501881,0.666388,0.591007,0.501633
X_feature_price_final_to_high252_exclude21,X_feature_price_atr21,0.450916,0.326122,0.364650,0.747790,0.716750,0.512863,0.503720,0.357907,0.445426,0.401347,0.579221,0.641599,0.449502,0.520076,0.625497,0.407643,0.416643,0.560120,0.647261,0.520898,0.413605,0.640211,0.566886,0.409507
X_feature_price_final_to_high252_exclude21,X_feature_price_atr126,0.468798,0.342267,0.401092,0.777189,0.742669,0.559761,0.551058,0.416831,0.496754,0.451502,0.593962,0.648285,0.462703,0.540753,0.651364,0.447912,0.473148,0.583274,0.665544,0.547314,0.453980,0.657469,0.607629,0.423914
X_feature_price_final_to_high252_exclude21,X_feature_price_vol252,0.469966,0.334310,0.376011,0.764257,0.727192,0.544088,0.539664,0.417025,0.495556,0.424935,0.584901,0.630730,0.433346,0.527239,0.615778,0.405591,0.449418,0.535431,0.619271,0.491508,0.418276,0.597716,0.561247,0.373248
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_identity,0.338516,0.346328,0.242135,0.238997,0.235479,0.157192,0.156621,0.189690,0.248724,0.290095,0.389518,0.342066,0.224565,0.285875,0.332609,0.239451,0.277062,0.294420,0.309680,0.324295,0.249970,0.321226,0.449036,0.227441
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_std21,0.360823,0.271591,0.318685,0.640029,0.589943,0.388680,0.360369,0.245478,0.328328,0.287679,0.498204,0.545444,0.343055,0.404166,0.497105,0.284272,0.290709,0.429319,0.465690,0.367627,0.257022,0.465062,0.403194,0.276413
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_std126,0.377771,0.235829,0.318923,0.684625,0.661960,0.313966,0.271129,0.161855,0.287670,0.214880,0.652364,0.497599,0.260421,0.388295,0.402787,0.062096,0.221056,0.428649,0.431668,0.180623,0.260492,0.407306,0.333784,0.078068
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_std504,0.094166,0.160687,0.315474,0.605704,0.533999,0.451389,0.270212,0.112943,0.286475,0.220438,0.545085,0.646763,0.243156,0.215273,0.405569,0.161282,0.145218,0.284545,0.468573,0.191945,0.113571,0.408224,0.392823,0.201563
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_std252,0.237076,0.285709,0.379921,0.634113,0.665546,0.434092,0.238989,0.165670,0.313574,0.174754,0.736009,0.617474,0.175289,0.337161,0.462803,0.070192,0.185448,0.403475,0.503211,0.179477,0.203228,0.468630,0.516129,0.051391
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_diff_126,0.609496,0.512056,0.614704,0.666938,0.631328,0.321828,0.544800,0.533853,0.595776,0.552459,0.730164,0.279780,0.506403,0.562369,0.555065,0.459763,0.531985,0.682715,0.554343,0.607935,0.629490,0.673711,0.598752,0.440849
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_to_min126,-0.183604,-0.189094,-0.282153,0.134537,0.027493,0.016897,-0.256821,-0.291245,-0.249764,-0.314088,-0.006228,0.264080,-0.224804,-0.191383,-0.124121,-0.290364,-0.293227,-0.270165,-0.063007,-0.368263,-0.354195,-0.180248,-0.062887,-0.279623
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_to_max504,0.705661,0.700748,0.732998,0.801959,0.837073,0.713519,0.677423,0.727339,0.724246,0.700536,0.847333,0.728820,0.610370,0.729412,0.792148,0.636386,0.682315,0.794558,0.774613,0.705826,0.740506,0.792630,0.783368,0.609096
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_diff_504,0.342835,0.363596,0.188308,0.080639,0.612333,0.496359,0.176750,0.301868,0.191719,0.268083,0.591945,0.528959,0.342208,0.241334,0.451257,0.338360,0.216623,0.476816,0.516337,0.473972,0.393925,0.444877,0.624862,0.145844
X_feature_price_final_to_high252_exclude21,X_feature_market_cap_log_to_min504,0.277127,0.283812,0.148671,0.008245,0.264990,0.086139,-0.006906,0.266775,0.135232,0.237326,0.195093,-0.240659,-0.015426,0.163429,0.301493,0.242833,0.154269,0.381066,0.250698,0.337139,0.360161,0.346991,0.234275,0.063628
X_feature_price_final_to_high252_exclude21,X_feature_pv_pv_corr21,0.010207,0.042621,0.016032,0.135743,0.021837,0.071179,0.025442,0.034511,0.036463,0.043968,0.029809,0.110308,0.097094,0.043903,0.069413,0.068976,0.028483,0.075699,0.099295,-0.006056,0.045856,0.069731,0.099604,0.120924
X_feature_price_final_to_high252_exclude21,X_feature_pv_pv_corr126,-0.286124,-0.246612,-0.251004,-0.095941,-0.191105,-0.161387,-0.289808,-0.228632,-0.313995,-0.213500,-0.253086,-0.037262,-0.125470,-0.190696,-0.192969,-0.187074,-0.250691,-0.222404,-0.109039,-0.325705,-0.298188,-0.240134,-0.030667,-0.054312
X_feature_price_final_to_high252_exclude21,X_feature_pv_pv_corr63,-0.211430,-0.173122,-0.200191,0.004549,-0.142555,-0.108706,-0.252968,-0.189483,-0.215896,-0.163421,-0.170755,0.013842,-0.110149,-0.153340,-0.119328,-0.151889,-0.223459,-0.134357,-0.069790,-0.264277,-0.213478,-0.128374,-0.003388,-0.045966
X_feature_price_final_to_high252_exclude21,X_feature_liquidity_turnover_level63,0.391337,0.231742,0.237209,0.518197,0.449602,0.298103,0.408908,0.286629,0.414414,0.359800,0.395897,0.355331,0.330491,0.357952,0.426528,0.359816,0.366153,0.428399,0.448132,0.423527,0.332481,0.448098,0.386619,0.317448
X_feature_price_final_to_high252_exclude21,X_feature_volume_log_volume_ratio_max126,0.094095,0.121103,0.133132,0.113567,0.142690,0.117990,0.189980,0.172740,0.150508,0.111161,0.165248,0.055153,0.120206,0.131550,0.098676,0.151375,0.186251,0.073014,0.114528,0.134452,0.139403,0.096707,0.063282,0.147119
X_feature_price_final_to_high252_exclude21,X_feature_volume_log_volume_ratio_max252,0.081368,0.112521,0.124311,0.123105,0.121460,0.109595,0.130615,0.156806,0.130390,0.107695,0.161030,0.044393,0.093811,0.107850,0.074670,0.092010,0.149644,0.050220,0.105520,0.095164,0.097383,0.086136,0.018308,0.167425
X_feature_price_final_to_high252_exclude21,X_feature_pv_illiquidity_mean21,0.180033,0.258780,0.197816,0.157670,0.162614,0.099784,0.038672,0.084937,0.130113,0.176455,0.341551,0.323985,0.143517,0.218121,0.283638,0.147168,0.204663,0.223768,0.284212,0.261013,0.203257,0.293774,0.395609,0.187388
X_feature_price_final_to_high252_exclude21,X_feature_volume_log_volume_std504,-0.003702,0.072397,-0.006756,-0.063069,-0.117514,-0.040974,0.064592,0.087195,0.126486,0.118158,0.173247,0.070230,0.123720,0.169257,0.163561,0.138625,0.208770,0.047767,0.130393,0.103532,0.098746,0.130581,0.091590,0.185940
X_feature_price_final_to_high252_exclude21,X_feature_volume_log_volume_std126,0.017689,0.086214,0.016511,-0.047540,0.015320,0.067980,0.128540,0.144014,0.128607,0.114790,0.185764,0.120455,0.136070,0.191834,0.160982,0.181709,0.224322,0.067264,0.099080,0.162790,0.142971,0.115318,0.094557,0.171205
X_feature_price_final_to_high252_exclude21,X_feature_volume_log_volume_std63,0.024645,0.094866,0.014185,-0.003366,0.036562,0.076739,0.125849,0.136328,0.113580,0.104360,0.169719,0.120023,0.137787,0.179257,0.148071,0.177431,0.202009,0.062007,0.094136,0.153642,0.131129,0.111639,0.094699,0.160233
X_feature_price_final_to_high252_exclude21,X_feature_market_corr504,0.152259,0.153376,-0.099125,-0.429606,-0.251920,0.020509,0.042743,0.041096,0.230785,0.094652,0.096037,0.001080,0.117936,0.089575,0.125983,0.281131,0.276193,0.253059,0.282770,0.351260,0.197645,0.032649,0.170836,0.365696
X_feature_price_final_to_high252_exclude21,X_feature_market_corr252,0.137170,0.155923,-0.080747,-0.454264,-0.096255,0.134775,0.017365,0.120081,0.210502,0.093278,0.140818,0.026481,0.104937,0.131767,0.127123,0.297796,0.279177,0.306883,0.314832,0.327396,0.232722,0.052136,0.217338,0.301669
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_to_volume_log_ratio_std252,0.080075,0.128765,0.095575,0.097556,-0.015169,0.079515,0.096096,0.123291,0.160416,0.114906,0.210682,0.194165,0.130921,0.174061,0.197798,0.146635,0.228311,0.161849,0.159314,0.157341,0.157308,0.191848,0.230415,0.198840
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_to_volume_log_ratio_std63,0.073196,0.115551,0.054446,0.051364,0.073900,0.124219,0.158135,0.141825,0.138397,0.116325,0.161282,0.129443,0.145093,0.126317,0.172414,0.189765,0.233834,0.090961,0.109933,0.177621,0.147283,0.187797,0.111900,0.177338
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_to_volume_log_ratio,-0.034114,-0.001338,-0.043670,-0.173015,-0.032824,-0.025300,-0.067371,-0.015124,-0.020177,0.068269,0.105034,-0.024674,-0.044496,-0.015710,-0.008974,0.016088,0.021843,0.069484,0.075709,0.124580,0.077006,0.021371,0.023415,0.081487
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_to_volume_log_ratio_mean252,-0.061089,0.008705,-0.081766,-0.290676,-0.181615,-0.042098,-0.089069,-0.059555,-0.046839,0.049191,0.049733,-0.013420,-0.056169,-0.004014,-0.066476,0.028541,0.014627,0.029492,0.055129,0.129621,0.047642,0.010836,-0.009430,0.085650
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_to_volume_log_ratio_mean63,-0.046519,-0.004213,-0.081304,-0.233438,-0.081665,-0.042010,-0.113590,-0.046033,-0.054565,0.050650,0.074431,-0.026483,-0.057620,-0.020446,-0.054283,0.001893,-0.010721,0.041146,0.063827,0.115230,0.054929,0.005902,-0.015319,0.080585
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_log_diff21,-0.020342,-0.005799,0.016828,-0.005485,-0.004753,0.008524,-0.014357,-0.008982,0.003006,0.033758,0.061445,0.008567,0.016344,0.019751,0.068747,0.036723,0.065454,0.076942,0.040975,0.089376,0.046501,0.068621,0.098445,0.020393
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_log_diff252,0.041706,0.033034,0.026810,0.079587,0.102664,-0.006019,-0.023705,-0.004175,0.028018,0.093823,0.181069,0.057975,0.056663,0.056739,0.143628,0.075420,0.070578,0.182765,0.180916,0.166648,0.149233,0.145582,0.226339,0.044872
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_log_diff63,-0.001186,-0.000026,0.027178,0.008152,0.010092,0.005183,-0.021880,-0.004202,0.022414,0.057801,0.110684,0.020887,0.020805,0.008219,0.129033,0.054815,0.099675,0.110511,0.085731,0.137994,0.093439,0.124836,0.150178,0.027726
X_feature_price_final_to_high252_exclude21,X_feature_short_interest_log_diff126,0.013630,-0.002316,0.026491,0.039612,0.052562,0.005584,-0.036013,0.009789,0.027247,0.076580,0.150529,0.034430,0.025953,0.021701,0.136887,0.061972,0.101619,0.138908,0.127581,0.160707,0.129149,0.157062,0.206306,0.043073
X_feature_price_lag1,X_feature_price_ret21_shift0,0.197030,0.204426,0.210625,0.154585,0.197119,0.159930,0.161883,0.172602,0.168666,0.208580,0.160593,0.190536,0.188450,0.217857,0.148622,0.197076,0.197014,0.170732,0.193004,0.167504,0.189584,0.183348,0.176177,0.174832
X_feature_price_lag1,X_feature_price_ret10_shift0,0.280776,0.290027,0.289315,0.235141,0.297701,0.253607,0.244741,0.243121,0.259737,0.304532,0.279041,0.285778,0.266919,0.297657,0.257397,0.283643,0.291174,0.233031,0.284834,0.253980,0.258586,0.238215,0.245652,0.220093
X_feature_price_lag1,X_feature_price_ret5_shift0,0.407527,0.399740,0.412660,0.366133,0.421217,0.375624,0.361884,0.373984,0.392324,0.433280,0.379137,0.425214,0.388219,0.405647,0.384744,0.401951,0.419716,0.353176,0.417613,0.388182,0.381548,0.362129,0.348011,0.356442
X_feature_price_lag1,X_feature_price_downside_vol10,-0.110007,-0.103822,-0.091793,-0.073495,-0.132174,-0.078948,-0.106314,-0.093289,-0.146177,-0.143208,-0.079247,-0.059702,-0.117101,-0.199711,-0.008490,-0.089550,-0.116181,-0.143272,-0.175727,-0.131635,-0.078752,-0.051563,-0.055644,-0.109064
X_feature_price_lag1,X_feature_price_downside_vol21,-0.060423,-0.056464,-0.049352,-0.038409,-0.095299,-0.017839,-0.071026,-0.046355,-0.095156,-0.088931,-0.041393,0.000932,-0.053954,-0.157361,0.045873,-0.040461,-0.056286,-0.090975,-0.120476,-0.072612,-0.032891,-0.011231,-0.021379,-0.076447
X_feature_price_lag1,X_feature_price_vol10,0.008418,0.015316,0.005755,-0.005103,-0.047198,0.034265,-0.005197,0.015051,-0.046107,-0.017588,0.006722,0.036211,0.000059,-0.113762,0.112101,0.035261,-0.001889,-0.050785,-0.078415,-0.030978,0.047358,0.048934,0.031037,-0.015611
X_feature_price_lag1,X_feature_price_upside_vol10,0.114292,0.105834,0.089028,0.064606,0.058348,0.125889,0.089956,0.108440,0.054270,0.093605,0.095250,0.115783,0.093532,0.010481,0.197694,0.139050,0.117495,0.064152,0.044518,0.077881,0.173430,0.151826,0.111429,0.086462
X_feature_price_lag1,X_feature_price_upside_vol21,0.060831,0.053402,0.043097,0.019152,-0.008467,0.073780,0.027700,0.064417,0.009251,0.050765,0.034313,0.076953,0.048617,-0.038347,0.126549,0.080720,0.068674,0.023912,-0.011302,0.030793,0.104999,0.093808,0.067011,0.027806
X_feature_price_lag1,X_feature_price_upside_vol63,0.023793,0.017125,0.010032,-0.007605,-0.043501,0.045719,-0.007916,0.033048,-0.026299,0.008093,0.007769,0.046322,0.014441,-0.074892,0.093092,0.045138,0.032157,-0.001667,-0.036275,-0.005573,0.058984,0.061473,0.027815,-0.007499
X_feature_price_lag1,X_feature_price_atr5,0.006977,0.006251,-0.001466,-0.007376,-0.069853,0.039960,-0.008035,0.012982,-0.049019,-0.016783,-0.013560,0.049725,0.014251,-0.120666,0.099702,0.036469,0.013621,-0.051546,-0.081358,-0.021678,0.026529,0.039896,0.019537,-0.006138
X_feature_price_lag1,X_feature_price_downside_vol126,-0.019546,-0.016196,-0.016659,-0.014965,-0.065943,0.024388,-0.035272,0.004383,-0.051057,-0.038092,-0.023025,0.038385,-0.008800,-0.116957,0.086119,0.009243,0.004932,-0.053438,-0.061212,-0.032310,0.004206,0.040462,0.016648,-0.045279
X_feature_price_lag1,X_feature_price_downside_vol63,-0.026362,-0.027312,-0.021880,-0.017787,-0.070678,0.014621,-0.040039,-0.010054,-0.059857,-0.054242,-0.027363,0.031420,-0.018344,-0.131642,0.075258,-0.005083,-0.012422,-0.055685,-0.073839,-0.036075,-0.000964,0.023370,0.003377,-0.046640
X_feature_price_lag1,X_feature_price_atr21,-0.003470,-0.002203,-0.002759,-0.011600,-0.063426,0.031264,-0.023332,0.011779,-0.044063,-0.017121,-0.011407,0.041266,0.005027,-0.115380,0.088223,0.024184,0.010845,-0.036901,-0.066128,-0.022531,0.021753,0.040261,0.013784,-0.026907
X_feature_price_lag1,X_feature_price_atr126,-0.003344,-0.003960,-0.003726,-0.010769,-0.065963,0.032247,-0.029150,0.021020,-0.045586,-0.014188,-0.013538,0.039040,0.000898,-0.109834,0.091444,0.029014,0.019825,-0.034694,-0.055918,-0.022507,0.018861,0.044665,0.023907,-0.031935
X_feature_price_lag1,X_feature_price_vol252,-0.002989,-0.008509,-0.000369,-0.014324,-0.066288,0.034552,-0.034938,0.018889,-0.043284,-0.013706,-0.013827,0.033998,-0.001989,-0.103881,0.095942,0.034239,0.018955,-0.028189,-0.051663,-0.022728,0.023811,0.042537,0.020431,-0.019048
X_feature_price_lag1,X_feature_market_cap_log_identity,-0.025385,-0.053225,-0.041376,-0.029933,-0.044402,-0.005453,-0.006468,0.002196,-0.041557,-0.019129,-0.027928,0.013516,-0.013934,-0.056574,-0.001406,-0.011943,-0.000905,-0.023053,-0.038918,-0.010777,-0.025107,-0.005915,-0.012287,-0.011628
X_feature_price_lag1,X_feature_market_cap_log_std21,-0.010192,-0.000108,-0.011829,-0.007023,-0.064799,0.038327,-0.007704,0.012817,-0.024726,-0.007281,-0.033475,0.046419,0.005772,-0.083104,0.073761,0.026171,0.009982,-0.025701,-0.043419,0.001318,0.008193,0.055671,0.018689,-0.011614
X_feature_price_lag1,X_feature_market_cap_log_std126,-0.001851,-0.003029,-0.002643,-0.010500,-0.045949,0.029444,-0.020712,0.008776,-0.016398,-0.008722,-0.018522,0.040825,-0.000447,-0.076222,0.057536,0.011435,-0.000208,-0.020445,-0.037502,-0.019403,0.030630,0.040180,0.017633,-0.012225
X_feature_price_lag1,X_feature_market_cap_log_std504,0.000202,-0.006928,0.005439,-0.015462,-0.044043,0.029973,-0.016944,0.020640,-0.028583,-0.008702,-0.013692,0.041543,0.003056,-0.067624,0.049190,0.019842,0.009696,0.002569,-0.025775,-0.008543,0.032488,0.017057,0.031107,-0.024322
X_feature_price_lag1,X_feature_market_cap_log_std252,-0.000527,-0.009560,0.006481,-0.012624,-0.054053,0.024988,-0.014311,0.017267,-0.016068,-0.006056,-0.015151,0.047766,0.002463,-0.087928,0.052015,0.026237,0.005287,-0.008875,-0.032443,-0.011062,0.031965,0.006275,0.025923,-0.006576
